doi,title,year,citations,is_oa,type
https://doi.org/10.1016/s0010-938x(17)31933-9,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(15)00151-1,IFC - Editorial Board,2015,0,False,article
https://doi.org/10.1016/s0010-938x(15)00385-6,IFC - Editorial Board,2015,0,False,article
https://doi.org/10.1016/s0010-938x(17)30441-9,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)30681-9,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(16)30091-9,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)30254-2,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)30121-4,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(15)00364-9,IFC - Editorial Board,2015,0,False,article
https://doi.org/10.1016/s0010-938x(17)30134-8,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)30299-8,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/j.corsci.2022.110459,Obituary: Dr John Christopher Scully (1934–2022),2022,0,False,article
https://doi.org/10.1016/j.corsci.2022.110764,"Abnormal phase evolution and degradation behavior of Al-Si coating during 30,000 h aging",2022,0,False,article
https://doi.org/10.1016/j.corsci.2022.110826,On the high-temperature oxidation of ZnSb for thermoelectric applications,2022,0,True,article
https://doi.org/10.1016/j.corsci.2023.111006,Substrate controlled degradation rate of protective SiAlN coating via mitigating interfacial reaction,2023,0,True,article
https://doi.org/10.1016/j.corsci.2023.111171,Oxidation behavior of SiC layer of TRISO particles with the presence of NaF,2023,0,False,article
https://doi.org/10.1016/j.corsci.2024.111967,Detrimental effect of high-productivity L-PBF parameters on metal dusting resistance of Inconel 625,2024,0,True,article
https://doi.org/10.1016/j.corsci.2024.112011,WITHDRAWN: Investigation on corrosion behaviors of 316 stainless steel in deep-sea water/sediments of the South China Sea via manned deep diving,2024,0,False,article
https://doi.org/10.1016/j.corsci.2024.112545,Unravelling the impact of palladium on ruthenium-induced corrosion of SiC coatings in TRISO particles,2024,0,True,article
https://doi.org/10.1016/j.corsci.2024.112635,Corrosion characteristics of silicon carbide fiber-reinforced composites in beryllium-bearing molten fluoride salt,2024,0,True,article
https://doi.org/10.1016/j.corsci.2025.112764,Theoretical and experimental study on the corrosion behavior of Zn1-La O resistive switching film in 3.5 wt% NaCl solution,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.112829,"Impact of (NH4)2SO4 agricultural atmospheric pollutant on the degradation mechanisms of thin layer Cu(In,Ga)Se2 solar cells",2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113020,Corrosion mechanism and rate limiting step for hydrogen absorption of the M5Framatome alloy,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113032,Assessment of aqueous sulfide corrosion on thermally oxidised copper using surface science techniques,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113143,Understanding the early stage (&lt; 10 min) oxidation behaviour of a multi-principal element cobalt base solid solution superalloy at 1000 °C,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113169,A novel strategy to control degradation rate via interface solute segregation in a surface-modified AT42-xCa alloy by friction stir processing,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113175,Accelerated and heterogeneous corrosion of Cr-doped uranium nitride fuel pellets,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113207,Mg-Al LDH conversion films grown on Mg alloys under micro-galvanic effects,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113196,The effect of pH agents on corrosion and low cycle fatigue behaviors of 316L stainless steel in boron-free small modular reactor environments,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113240,Pre-twins in Zr702 alloy enhance corrosion resistance in chloride and sulfuric acid electrolytes and strength,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113254,Localized corrosion and repassivation behavior of Ni600 and SS304 under conditions relevant to SCC,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113242,Localized electrochemical study of corrosion inhibitors for Sanxingdui embrittled gold masks based on scanning electrochemical cell microscopy (SECCM),2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113191,Corrigendum to “Corrosion behaviour of 316L stainless steel under stress in artificial seawater droplet exposure at elevated temperature and humidity” [Corros. Sci. 254 (2025) 113039],2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113192,"Corrigendum to “High-temperature corrosion of a Si3N4/W composite exposed to molten MgCl2-NaCl-KCl salts”[Corros. Sci. 230 (2024), 111942]",2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113209,Significantly suppressing galvanic corrosion of aluminum alloy by a strategy of incorporating Na2MoO4 into bulk metals using opened carbon nanotubes,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113263,Synergistic effects of binary alloys of group components within multiple principal element alloys,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113264,High-throughput investigation of the coupling effect between adipic acid and NaCl on electrochemical migration behavior of SAC 305 solder alloy,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113284,The microscopic mechanisms of high temperature oxidation of Haynes 282,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113309,Mechanism modeling and prediction of Ag electrochemical migration failure in ultra-thin liquid film,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113349,Thermo-mechanical coupling effects on the high-temperature oxidation behavior of a NiCrAlY-coated single-crystal superalloy,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113397,A novel phosphorus segregation–driven chromium depletion mechanism for intergranular corrosion of inconel 625 in SCWO–HyMoS environments,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113427,"Effects of Yb2O3 content variation on (Sm1-xYbx)2(Zr0.7Ce0.3)2O7 ceramics: Thermophysical properties, mechanical performance, and CMAS+NaVO3 multi-corrosion resistance",2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113424,Silicon segregation enhances IASCC of austenitic stainless steels via oxide degradation: Decoupling from chromium depletion effects,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113433,Self-generated magnetic field accelerates electrochemical corrosion of aluminum conductor under thin electrolyte layer condition,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113420,Corrigendum to “A novel phosphorus segregation–driven chromium depletion mechanism for intergranular corrosion of inconel 625 in SCWO–HyMoS environments” [Corros. Sci. 258 (2026) 113397],2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113438,An evolutionary insight into the creep-assisted intergranular oxidation in 316 H steel exposed to saturated lead-bismuth eutectic,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113444,Role of Mo and W in molten salt corrosion resistance and elemental redistribution of Ni model alloys,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113445,Mechanism exploration of the influence of alternating loading frequency on hydrogen-induced cracking susceptibility of high strength pipeline steel,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113454,Synergistic improvement of seawater corrosion resistance and mechanical properties in Ti-64 alloy by oxygen microalloying,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113451,Corrosion behavior of high uranium density fuels,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113468,An in-situ investigation into dislocation-mediated hydrogen desorption behavior of martensitic steels,2025,0,False,article
https://doi.org/10.1016/s0010-938x(25)00791-7,Editorial Board,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113474,Erratum to “On the alleged importance of the molecular electron-donating ability and the HOMO–LUMO gap in corrosion inhibition studies” [Corros. Sci. 180 (2021) 109016],2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113476,Comparing effects of Si and Mn on isothermal and cyclic oxidation of a ferritic chromia former in water vapour,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113479,Semiconducting layered double hydroxides (LDHs) coatings having bi-functional corrosion protection property both in dark and under visible light illumination,2025,0,False,article
https://doi.org/10.1016/j.corsci.2026.113839,Influence of NaCl solid deposit on the high-temperature corrosion behavior of additively manufactured alloy 625,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113493,Critical role of the main phase in enhancing the corrosion resistance for sintered Nd–Fe–B magnets,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113490,Insights into the degradation mechanisms of cost-effective bipolar plate in PEMWE environment under photovoltaic fluctuating inputs,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113506,Initial corrosion behavior and corrosion-rate modeling of Q355C steel under coupled tensile loading and wet-dry cycling,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113502,The role of pre-strain on hydrogen embrittlement of 20# steel exposed to medium-pressure gaseous hydrogen,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113511,Effect of aluminum addition on mechanical properties and hydrogen embrittlement sensitivity of medium-Mn steels,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113488,Unraveling the roughness effect on the corrosion resistance of pre-immersion film of B30 alloy used for power systems in aggressive deep-sea environments,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113521,Enhanced oxidation resistance at 1700 °C of Cf-ZrB2/SiC composites via NbB2/NbC layered coatings,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113536,Effects and mechanisms of the flagellar gene (fliP) on the anticorrosion function of Pseudoalteromonas marina,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113537,Decoding the exceptional corrosion resistance of a new refractory high entropy alloy Ti28Zr28Hf14Nb22Al8: Integrated experimental approaches and AIMD simulations,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113538,Redox mechanisms and metal fluoride stability in alkali fluoride corrosion -confirmed by experiment,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113549,Influence of dissolved hydrogen on the fretting corrosion of zirconium alloy under different fretting regimes in high temperature pressurised water environment,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113533,Effect of Cr on hydrogen-induced delayed fracture of high-strength bolt steel,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113550,Effect of titanium ion implantation time on the corrosion and stress corrosion cracking resistance of 304 stainless steel in a chloride environment,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113553,Elucidating the minor Si-driven internal barrier mechanism for enhanced oxidation resistance of carbon-free high-speed steels,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113565,An integral mechanistic model for the degradation and protection loss of Cr-coated zirconium alloys in steam oxidation environments,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113562,Corrigendum to “Redox mechanisms and metal fluoride stability in alkali fluoride corrosion -confirmed by experiment” [Corros. Sci. 260 (2026) 113538],2025,0,False,article
https://doi.org/10.1016/j.corsci.2026.114019,"The effect of negative dK/dt on crack growth behavior of Alloy 182, Alloy 82 and low alloy steel in a simulated BWR water environment",2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113498,Suppressing the outward Cr diffusion in Xe-ions irradiated ODS-Cr coatings at 1200 °C steam,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113509,Role of non-metallic inclusions in the initiation and propagation of corrosion in wire arc additive manufactured low-alloy steel,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113554,Iron dissolution kinetics of API 5CT C110 carbon steel in acidic environments: A numerical modelling approach,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113558,Temperature-dependent oxide scale structure and corrosion behavior in alumina-forming austenitic steel exposed to liquid lead-bismuth eutectic containing 10−6 wt.% oxygen,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113563,Effect of scratching on the corrosion-assisted aging of slurry aluminide coating on 316LN stainless steel in oxygen-poor lead-bismuth eutectic at 550 °C,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113564,Oxide film formed on steel rebars in simulated concrete pore solution under large temperature difference – Typical in highlands and mountainous regions,2025,0,False,article
https://doi.org/10.1016/j.corsci.2025.113575,Investigation of kinetics of ECM dendrite growth during corrosion in electronics,2025,0,True,article
https://doi.org/10.1016/j.corsci.2025.113577,Effect of zinc injection on the oxide film structure and corrosion release behavior of Alloy 690TT in high temperature pressurized water,2025,0,True,article
